Famille,Sortie,Essai,RMSE_CV_normalisee,Etat,Hyperparametres
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,10,0.4226350718201896,COMPLETE,"{""activation"": ""relu"", ""alpha"": 3.126381483615045e-05, ""batch_size"": 64, ""learning_rate_init"": 0.0003013151682036492, ""mlp_weight"": 0.21442440255990725, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.7046690669781064, ""xgb_learning_rate"": 0.04021741957407403, ""xgb_max_depth"": 4, ""xgb_min_child_weight"": 2.91525582849343, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.07040421866772553, ""xgb_reg_lambda"": 0.9392483943717898, ""xgb_subsample"": 0.7088094174939888}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,11,0.41430162393121367,COMPLETE,"{""activation"": ""relu"", ""alpha"": 0.0013045707948710042, ""batch_size"": 32, ""learning_rate_init"": 0.000102751429497389, ""mlp_weight"": 0.4330587039766495, ""n_layers"": 2, ""units_layer_1"": 4, ""units_layer_2"": 2, ""xgb_colsample_bytree"": 0.9889156406368428, ""xgb_learning_rate"": 0.07941586531471949, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 1.104846330887912, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.0004932386158123049, ""xgb_reg_lambda"": 8.620709010292527, ""xgb_subsample"": 0.7084086900883058}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,12,0.41725084670618007,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.0019080593792540747, ""batch_size"": 16, ""learning_rate_init"": 0.0011054372373567355, ""mlp_weight"": 0.7788008319155462, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.7140254197093205, ""xgb_learning_rate"": 0.032193583818743425, ""xgb_max_depth"": 3, ""xgb_min_child_weight"": 3.8348378416957956, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.6406513415957438, ""xgb_reg_lambda"": 9.296265740992409, ""xgb_subsample"": 0.7777557975283835}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,13,0.41815602387931106,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 1.0319690485110529e-05, ""batch_size"": 16, ""learning_rate_init"": 0.0010877530671621065, ""mlp_weight"": 0.7956290996862015, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.8152894277574861, ""xgb_learning_rate"": 0.021360270404464598, ""xgb_max_depth"": 3, ""xgb_min_child_weight"": 2.7662472439246253, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.6641282677136341, ""xgb_reg_lambda"": 3.4582622957811204, ""xgb_subsample"": 0.7779682896949908}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,14,0.41258408749021386,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.002045387759202871, ""batch_size"": 32, ""learning_rate_init"": 0.0018275797288453146, ""mlp_weight"": 0.480377720961291, ""n_layers"": 1, ""units_layer_1"": 2, ""xgb_colsample_bytree"": 0.7528759359940552, ""xgb_learning_rate"": 0.030661238042382077, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 3.859886988472665, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.0017091529009206183, ""xgb_reg_lambda"": 1.5587123061821524, ""xgb_subsample"": 0.7724595958433921}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,15,0.41392930921866844,COMPLETE,"{""activation"": ""relu"", ""alpha"": 0.0025608988918113264, ""batch_size"": 32, ""learning_rate_init"": 0.0020345514104005633, ""mlp_weight"": 0.46621864466954366, ""n_layers"": 1, ""units_layer_1"": 2, ""xgb_colsample_bytree"": 0.7379206515244479, ""xgb_learning_rate"": 0.04476830275571152, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 3.756488106375543, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.0008882513587341285, ""xgb_reg_lambda"": 1.376991409531745, ""xgb_subsample"": 0.7470613973526492}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,16,0.41405101970603003,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.0003838272061054736, ""batch_size"": 32, ""learning_rate_init"": 0.0018405897915547012, ""mlp_weight"": 0.4981307837375806, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.7515223823702746, ""xgb_learning_rate"": 0.027444381712831603, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 2.098446147106818, ""xgb_n_estimators"": 180, ""xgb_reg_alpha"": 0.0011327158556154158, ""xgb_reg_lambda"": 1.894640271106663, ""xgb_subsample"": 0.9348840321106314}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,17,0.4136456084614517,COMPLETE,"{""activation"": ""relu"", ""alpha"": 0.00578234667380714, ""batch_size"": 32, ""learning_rate_init"": 0.004563465931097971, ""mlp_weight"": 0.37560706014039763, ""n_layers"": 1, ""units_layer_1"": 2, ""xgb_colsample_bytree"": 0.8357943667983314, ""xgb_learning_rate"": 0.038714091266559, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 3.127385392314711, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.002255969461936633, ""xgb_reg_lambda"": 0.647232291643773, ""xgb_subsample"": 0.8355061422009242}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,18,0.41511425996726503,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.0005618375746708253, ""batch_size"": 32, ""learning_rate_init"": 0.0007059002173780559, ""mlp_weight"": 0.5676961147851108, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.7318916325534817, ""xgb_learning_rate"": 0.026940355602948107, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 2.095862928675637, ""xgb_n_estimators"": 180, ""xgb_reg_alpha"": 0.00013540797158102843, ""xgb_reg_lambda"": 2.071371018137376, ""xgb_subsample"": 0.7468270144423722}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,19,0.4161622926999712,COMPLETE,"{""activation"": ""relu"", ""alpha"": 0.005935832643096164, ""batch_size"": 32, ""learning_rate_init"": 0.0029912352253424674, ""mlp_weight"": 0.6614975420978608, ""n_layers"": 1, ""units_layer_1"": 2, ""xgb_colsample_bytree"": 0.7863650415106583, ""xgb_learning_rate"": 0.058329199228773644, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 4.277747846066428, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.0036694200612953204, ""xgb_reg_lambda"": 5.165393798087829, ""xgb_subsample"": 0.8548627805665278}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,20,0.42060136203422216,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.00012101091077902321, ""batch_size"": 32, ""learning_rate_init"": 0.00012942509674109792, ""mlp_weight"": 0.37606645428039787, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.997695483348045, ""xgb_learning_rate"": 0.029198135674376027, ""xgb_max_depth"": 3, ""xgb_min_child_weight"": 3.347213459922556, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.00022343323165851723, ""xgb_reg_lambda"": 0.5644673846176803, ""xgb_subsample"": 0.9564939519901859}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,21,0.41988470532379507,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.0006433319358455481, ""batch_size"": 64, ""learning_rate_init"": 0.00020814821980865537, ""mlp_weight"": 0.5231551510883301, ""n_layers"": 2, ""units_layer_1"": 4, ""units_layer_2"": 2, ""xgb_colsample_bytree"": 0.8557752430838257, ""xgb_learning_rate"": 0.02085759888517276, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 1.6156697491892507, ""xgb_n_estimators"": 180, ""xgb_reg_alpha"": 0.034849390560479365, ""xgb_reg_lambda"": 5.349684421561467, ""xgb_subsample"": 0.8017024619077772}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,22,0.41356789963608326,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 1.3512622149653119e-05, ""batch_size"": 16, ""learning_rate_init"": 0.0009259646841687203, ""mlp_weight"": 0.7275042788775503, ""n_layers"": 1, ""units_layer_1"": 2, ""xgb_colsample_bytree"": 0.8028791796160965, ""xgb_learning_rate"": 0.035624476169262176, ""xgb_max_depth"": 3, ""xgb_min_child_weight"": 5.323539451862917, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.20499512114251534, ""xgb_reg_lambda"": 1.9002517818827651, ""xgb_subsample"": 0.788646835244901}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,23,0.4127392860713594,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.004622088225615881, ""batch_size"": 16, ""learning_rate_init"": 0.0014159910465803174, ""mlp_weight"": 0.5976652060505822, ""n_layers"": 1, ""units_layer_1"": 2, ""xgb_colsample_bytree"": 0.7743380067330025, ""xgb_learning_rate"": 0.045105518642718986, ""xgb_max_depth"": 3, ""xgb_min_child_weight"": 4.3034265919651835, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.2260632376540038, ""xgb_reg_lambda"": 5.73490694616147, ""xgb_subsample"": 0.7663926273689897}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,24,0.41069046157747174,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.004197444963098523, ""batch_size"": 16, ""learning_rate_init"": 0.0014855076543899806, ""mlp_weight"": 0.6099227885625641, ""n_layers"": 1, ""units_layer_1"": 2, ""xgb_colsample_bytree"": 0.7679491292588694, ""xgb_learning_rate"": 0.04559327340464741, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 4.256647607125187, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.1448329215404552, ""xgb_reg_lambda"": 5.9940838357575466, ""xgb_subsample"": 0.7604529984373013}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,25,0.4122521296492708,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.0012800165639391826, ""batch_size"": 32, ""learning_rate_init"": 0.0027910365433797563, ""mlp_weight"": 0.6146915915921204, ""n_layers"": 1, ""units_layer_1"": 2, ""xgb_colsample_bytree"": 0.7305433857192165, ""xgb_learning_rate"": 0.04629437684079273, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 2.499840070548207, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.004553480379140611, ""xgb_reg_lambda"": 2.9568471820697306, ""xgb_subsample"": 0.7410432068748137}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,26,0.41372977284727164,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.0008203586977019824, ""batch_size"": 16, ""learning_rate_init"": 0.0032538803457335414, ""mlp_weight"": 0.6144422127427407, ""n_layers"": 1, ""units_layer_1"": 2, ""xgb_colsample_bytree"": 0.7237918838819883, ""xgb_learning_rate"": 0.0694888682879098, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 2.618696215086672, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.026358959719462907, ""xgb_reg_lambda"": 2.6674930415963223, ""xgb_subsample"": 0.7352139439416681}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,27,0.41149305904194156,COMPLETE,"{""activation"": ""relu"", ""alpha"": 0.00021491212606338019, ""batch_size"": 32, ""learning_rate_init"": 0.002498257345872994, ""mlp_weight"": 0.7054399155344943, ""n_layers"": 1, ""units_layer_1"": 2, ""xgb_colsample_bytree"": 0.7367621460568878, ""xgb_learning_rate"": 0.048883725804930174, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 2.4220844904006524, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.005124258595729974, ""xgb_reg_lambda"": 4.154263603027628, ""xgb_subsample"": 0.7308318421876437}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,28,0.41193151626170577,COMPLETE,"{""activation"": ""relu"", ""alpha"": 0.00016481048691054258, ""batch_size"": 64, ""learning_rate_init"": 0.0007622782775678764, ""mlp_weight"": 0.6927688210668537, ""n_layers"": 1, ""units_layer_1"": 2, ""xgb_colsample_bytree"": 0.7020458464692719, ""xgb_learning_rate"": 0.07908046261184573, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 1.6532282666940372, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.0925743991066472, ""xgb_reg_lambda"": 5.727155663814511, ""xgb_subsample"": 0.7052116459104676}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,29,0.4107392066115006,COMPLETE,"{""activation"": ""relu"", ""alpha"": 0.00025373328082013875, ""batch_size"": 32, ""learning_rate_init"": 0.0014637528828032884, ""mlp_weight"": 0.7123105125481805, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.8219432495159653, ""xgb_learning_rate"": 0.05380904331663937, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 1.0744190251145813, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.022569576555725092, ""xgb_reg_lambda"": 4.068815754504184, ""xgb_subsample"": 0.8122791034846985}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,30,0.4112479932054175,COMPLETE,"{""activation"": ""relu"", ""alpha"": 0.08480317156236448, ""batch_size"": 16, ""learning_rate_init"": 0.0014711554196304953, ""mlp_weight"": 0.5289455099151738, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.9482264065236705, ""xgb_learning_rate"": 0.06907265197296665, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 1.0068479191620905, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.02353812821773896, ""xgb_reg_lambda"": 7.129695543147269, ""xgb_subsample"": 0.8503662894515999}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,31,0.4108615038532594,COMPLETE,"{""activation"": ""relu"", ""alpha"": 6.964285821698498e-05, ""batch_size"": 64, ""learning_rate_init"": 0.0007049020305389009, ""mlp_weight"": 0.7269476033090583, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.8247035346896923, ""xgb_learning_rate"": 0.038079456192961256, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 1.7971174170123003, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.1351383943254642, ""xgb_reg_lambda"": 2.2768633441906267, ""xgb_subsample"": 0.8176370918474843}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,32,0.4111631953466768,COMPLETE,"{""activation"": ""relu"", ""alpha"": 6.54163655641511e-05, ""batch_size"": 64, ""learning_rate_init"": 0.0005158719308685602, ""mlp_weight"": 0.74467142082287, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.8194826719625903, ""xgb_learning_rate"": 0.04120445533419123, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 1.3625681504030194, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.18171658044959577, ""xgb_reg_lambda"": 2.2434125400899276, ""xgb_subsample"": 0.819839554099805}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,33,0.4137094324791274,COMPLETE,"{""activation"": ""relu"", ""alpha"": 6.849240190801641e-05, ""batch_size"": 64, ""learning_rate_init"": 0.0006846414454302859, ""mlp_weight"": 0.6524023562541561, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.8301621403002608, ""xgb_learning_rate"": 0.024587725244631323, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 1.736275127243773, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.012729956449091072, ""xgb_reg_lambda"": 4.037427740714906, ""xgb_subsample"": 0.8082080852482577}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,34,0.41095662410919054,COMPLETE,"{""activation"": ""relu"", ""alpha"": 3.054812998835601e-05, ""batch_size"": 64, ""learning_rate_init"": 0.0015008534155170768, ""mlp_weight"": 0.7140851033179596, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.8672650535112008, ""xgb_learning_rate"": 0.0366035707286923, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 1.8939891339938963, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.12940849614235653, ""xgb_reg_lambda"": 4.418915826613262, ""xgb_subsample"": 0.8224340133402308}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,35,0.41028085973012124,COMPLETE,"{""activation"": ""relu"", ""alpha"": 9.610663201724764e-05, ""batch_size"": 64, ""learning_rate_init"": 0.000846671975926687, ""mlp_weight"": 0.6323144025765342, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.7851271014815089, ""xgb_learning_rate"": 0.055194771930334015, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 1.3558385779030524, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.03792746624857275, ""xgb_reg_lambda"": 2.5270492659134605, ""xgb_subsample"": 0.8683049194433065}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,36,0.41080591075012435,COMPLETE,"{""activation"": ""relu"", ""alpha"": 3.3127642355966524e-05, ""batch_size"": 64, ""learning_rate_init"": 0.00042295939051871815, ""mlp_weight"": 0.6354575678964052, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.7832016129843835, ""xgb_learning_rate"": 0.052352536530835804, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 1.302457214543367, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.03675538546225318, ""xgb_reg_lambda"": 1.291282491763688, ""xgb_subsample"": 0.8607613016561767}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,37,0.410779507728453,COMPLETE,"{""activation"": ""relu"", ""alpha"": 2.499064008759019e-05, ""batch_size"": 64, ""learning_rate_init"": 0.0003952960983591525, ""mlp_weight"": 0.6335462751913207, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.7792307607677188, ""xgb_learning_rate"": 0.05448830140260234, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 1.3032833291574482, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 1.0242738948826055e-05, ""xgb_reg_lambda"": 0.7811853236661955, ""xgb_subsample"": 0.8709469585759296}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,38,0.41196903407964686,COMPLETE,"{""activation"": ""relu"", ""alpha"": 0.00010251025008587834, ""batch_size"": 64, ""learning_rate_init"": 0.0002604891309587084, ""mlp_weight"": 0.6763997291005291, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.7977856390487854, ""xgb_learning_rate"": 0.05720227146340208, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 5.975229574918257, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 1.725618250192826e-05, ""xgb_reg_lambda"": 0.27445779064670256, ""xgb_subsample"": 0.9006568406940707}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,39,0.4110459175819564,COMPLETE,"{""activation"": ""relu"", ""alpha"": 2.253701092148819e-05, ""batch_size"": 64, ""learning_rate_init"": 0.0012036685431214848, ""mlp_weight"": 0.5894942930902313, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.7755535318209738, ""xgb_learning_rate"": 0.06489398565818291, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 1.3260907780189972, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 5.055407291653016e-05, ""xgb_reg_lambda"": 0.6355952657747358, ""xgb_subsample"": 0.8716192610176259}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,40,0.41223307521623964,COMPLETE,"{""activation"": ""relu"", ""alpha"": 0.000258859733492075, ""batch_size"": 16, ""learning_rate_init"": 0.0008807577140512987, ""mlp_weight"": 0.6345352423323263, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.7647158854932082, ""xgb_learning_rate"": 0.07729398797088505, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 1.0407994230505448, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.4131230921127026, ""xgb_reg_lambda"": 0.8971308472046243, ""xgb_subsample"": 0.9070138687992899}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,41,0.4120562777100235,COMPLETE,"{""activation"": ""relu"", ""alpha"": 4.641926155189713e-05, ""batch_size"": 64, ""learning_rate_init"": 0.0004155782098298078, ""mlp_weight"": 0.7563452733200366, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.9157795439139234, ""xgb_learning_rate"": 0.0923330348106104, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 1.4122831874646171, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 4.570207760743161e-05, ""xgb_reg_lambda"": 0.43968934784536073, ""xgb_subsample"": 0.9228237028814518}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,42,0.411273570411664,COMPLETE,"{""activation"": ""relu"", ""alpha"": 2.3650594202900776e-05, ""batch_size"": 64, ""learning_rate_init"": 0.00035749015353336194, ""mlp_weight"": 0.6393412679872219, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.78359664354966, ""xgb_learning_rate"": 0.05259066090672985, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 1.2606642968919124, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.03977697131526724, ""xgb_reg_lambda"": 1.3945739410350573, ""xgb_subsample"": 0.8672073487864266}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,43,0.41115299808407313,COMPLETE,"{""activation"": ""relu"", ""alpha"": 4.098301190406836e-05, ""batch_size"": 64, ""learning_rate_init"": 0.0005687728504699981, ""mlp_weight"": 0.6191274992439972, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.8045888050015766, ""xgb_learning_rate"": 0.05144998064179899, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 2.0115376862109917, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.01936365793178855, ""xgb_reg_lambda"": 0.902230925747775, ""xgb_subsample"": 0.8340546951698607}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,44,0.4143949038291656,COMPLETE,"{""activation"": ""relu"", ""alpha"": 2.1610608390889288e-05, ""batch_size"": 64, ""learning_rate_init"": 0.0002010227270549273, ""mlp_weight"": 0.6794886132276023, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.7896162942929118, ""xgb_learning_rate"": 0.055713488065348024, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 1.4642634661983567, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.053136137418192335, ""xgb_reg_lambda"": 1.125555069235375, ""xgb_subsample"": 0.864629249337653}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,45,0.4104913758100849,COMPLETE,"{""activation"": ""relu"", ""alpha"": 0.03985527412369413, ""batch_size"": 64, ""learning_rate_init"": 0.000403515096120383, ""mlp_weight"": 0.5700992056955527, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.8122526255812209, ""xgb_learning_rate"": 0.06186507212314902, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 2.276294986620273, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.9004096915962067, ""xgb_reg_lambda"": 7.195989267796404, ""xgb_subsample"": 0.8908041285562671}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,46,0.41072133439529335,COMPLETE,"{""activation"": ""relu"", ""alpha"": 0.01605036537509121, ""batch_size"": 64, ""learning_rate_init"": 0.0003294853636170223, ""mlp_weight"": 0.5811293203054052, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.8393811409783222, ""xgb_learning_rate"": 0.060289517743316354, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 2.2205311049652323, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.8450874209777167, ""xgb_reg_lambda"": 6.700925173362417, ""xgb_subsample"": 0.8958841815001228}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,47,0.4104453077827486,COMPLETE,"{""activation"": ""relu"", ""alpha"": 0.04205815831862813, ""batch_size"": 16, ""learning_rate_init"": 0.00021116635985576416, ""mlp_weight"": 0.5313408601095025, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.876939561745827, ""xgb_learning_rate"": 0.06256173583994698, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 2.331138412697701, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.8613779973341592, ""xgb_reg_lambda"": 7.307134462598512, ""xgb_subsample"": 0.8990290162629533}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,48,0.4137335001600656,COMPLETE,"{""activation"": ""relu"", ""alpha"": 0.04603120658081787, ""batch_size"": 16, ""learning_rate_init"": 0.0001817264973185251, ""mlp_weight"": 0.5266489426384379, ""n_layers"": 2, ""units_layer_1"": 4, ""units_layer_2"": 2, ""xgb_colsample_bytree"": 0.859535174692782, ""xgb_learning_rate"": 0.06256301553348004, ""xgb_max_depth"": 3, ""xgb_min_child_weight"": 3.037502914365667, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.9262021383240092, ""xgb_reg_lambda"": 7.359872314002126, ""xgb_subsample"": 0.9502485274444155}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,49,0.4114745454413485,COMPLETE,"{""activation"": ""relu"", ""alpha"": 0.013702252180820865, ""batch_size"": 16, ""learning_rate_init"": 0.00028926291132268657, ""mlp_weight"": 0.561603017317441, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.8790810036761528, ""xgb_learning_rate"": 0.08831832052799052, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 2.302415929068888, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.4666074509682308, ""xgb_reg_lambda"": 7.289614930885806, ""xgb_subsample"": 0.9010848568717049}"
Hybride 2 branches MLP + XGBoost Optuna,Cl2_pct,50,0.41210001743112645,COMPLETE,"{""activation"": ""relu"", ""alpha"": 0.05454744751442438, ""batch_size"": 16, ""learning_rate_init"": 0.00015835422045859846, ""mlp_weight"": 0.4391559571195037, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.8405441462941731, ""xgb_learning_rate"": 0.06823920591224344, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 3.381920356062513, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.8177247330166163, ""xgb_reg_lambda"": 7.85043725557461, ""xgb_subsample"": 0.9771661750753349}"
Hybride 2 branches MLP + XGBoost Optuna,HF_pct,1,0.5579213433360716,COMPLETE,"{""activation"": ""relu"", ""alpha"": 8.806022812956252e-05, ""batch_size"": 64, ""learning_rate_init"": 0.0035897861644081774, ""mlp_weight"": 0.31419154711859026, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.8986133146999882, ""xgb_learning_rate"": 0.07871005441482512, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 3.8607255796910485, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.0011367757480859242, ""xgb_reg_lambda"": 4.2708595672731295, ""xgb_subsample"": 0.7547865584773816}"
