model,input,input_value,normalized_level,Solid_Yield_pct,Liquid_Yield_pct,Gas_Yield_pct,HBr_pct,Br2_pct,HCl_pct,Cl2_pct,HF_pct,Toxicity_Index_pct,Valuable_Yield_pct
Sélection automatique par sortie,Heating_rate_C_min,17.360750000000003,0.5,27.031642559243913,54.466985193520955,18.501372247235125,1.9459166919178685,0.13200703453588777,0.2521748979173843,0.0562006989182844,0.021329851363289028,2.407629174652714,72.96835744075608
Sélection automatique par sortie,Heating_rate_C_min,18.067466666666668,0.5333333333333333,26.94143416583962,54.487663463279226,18.570902370881136,1.944192391008066,0.13182733861327328,0.2525460005290272,0.05609380379581205,0.021307846153940258,2.405967380100119,73.05856583416036
Sélection automatique par sortie,Heating_rate_C_min,18.774183333333333,0.5666666666666667,26.852730052548544,54.51148436080778,18.635785586643667,1.9424680900982638,0.1316476426906588,0.2507339983914978,0.05598690867333971,0.02121525087998559,2.4020518907337456,73.14726994745145
Sélection automatique par sortie,Heating_rate_C_min,19.480900000000002,0.6,26.763977025091656,54.53531839390906,18.700704580999297,1.9407437891884614,0.1314679467680443,0.2489219962539684,0.05588001355086736,0.021110948914423427,2.3981246946757646,73.23602297490835
Sélection automatique par sortie,Heating_rate_C_min,20.18761666666667,0.6333333333333333,26.675175042998607,54.5591655734511,18.765659383550293,1.9390194882786589,0.1312882508454298,0.2460729518407108,0.05577311842839501,0.021006646948861264,2.393160456342056,73.3248249570014
Sélection automatique par sortie,Heating_rate_C_min,20.894333333333336,0.6666666666666666,26.586324065754457,54.583025910313935,18.83065002393161,1.9372951873688564,0.13110855492281534,0.24426094970318138,0.05566622330592266,0.020902344983299105,2.389233260284075,73.41367593424555
Sélection automatique par sortie,Heating_rate_C_min,21.60105,0.7,26.497424052799506,54.606899415389584,18.895676531810906,1.9355708864590542,0.13092885900020085,0.24189829977173635,0.055559328183450316,0.020798043017736943,2.3847554164321787,73.50257594720048
Sélection automatique par sortie,Heating_rate_C_min,22.30776666666667,0.7333333333333333,26.40847496352928,54.630786099582124,18.96073893688859,1.9338465855492517,0.13074916307758636,0.23968549087942842,0.05545243306097797,0.02066454099930951,2.380398213566554,73.59152503647071
Sélection automatique par sortie,Heating_rate_C_min,23.014483333333338,0.7666666666666666,26.319476757294474,54.654685973807666,19.025837268897874,1.9321222846394492,0.13056946715497186,0.23622112095090014,0.05534553793850562,0.02049649364215803,2.3747549043259846,73.68052324270553
Sélection automatique par sortie,Heating_rate_C_min,23.721200000000003,0.8,26.230429393400854,54.67859904899433,19.090971557604814,1.930397983729647,0.13038977123235737,0.23297443036130677,0.05523864281603327,0.020359936328555782,2.3693607644679,73.76957060659915
Sélection automatique par sortie,Heating_rate_C_min,24.42791666666667,0.8333333333333334,26.141332831109246,54.70252533608238,19.15614183280836,1.9286736828198445,0.13021007530974288,0.2311624282237774,0.05513174769356092,0.020281076952943376,2.365459010999869,73.85866716889075
Sélection automatique par sortie,Heating_rate_C_min,25.134633333333333,0.8666666666666667,26.052187029635437,54.72646484602416,19.221348124340402,1.926949381910042,0.1300303793871284,0.22935042608624798,0.05502485257108858,0.020151555365743763,2.3615065953202503,73.94781297036457
Sélection automatique par sortie,Heating_rate_C_min,25.841350000000006,0.9,25.962991948150112,54.750417589784064,19.286590462065803,1.9252250810002396,0.1298506834645139,0.22815181253802724,0.05491795744861623,0.020047253400181597,2.358192787851578,74.03700805184987
Sélection automatique par sortie,Heating_rate_C_min,26.54806666666667,0.9333333333333333,25.873747545778826,54.77438357833872,19.35186887588247,1.9235007800904373,0.1296709875418994,0.2270709676724416,0.05481106232614388,0.019942951434619438,2.3549967490655415,74.12625245422119
Sélection automatique par sortie,Heating_rate_C_min,27.254783333333336,0.9666666666666667,25.784453781601883,54.798362822676765,19.417183395721356,1.9217764791806349,0.1294912916192849,0.22599012280685593,0.05470416720367153,0.019838649469057276,2.3518007102795044,74.21554621839812
Sélection automatique par sortie,Heating_rate_C_min,27.9615,1.0,25.687658117761355,54.806454898929644,19.505886983309,1.9200521782708326,0.12931159569667044,0.22490927794127027,0.05459727208119918,0.019734347503495113,2.3486046714934674,74.31234188223864
Sélection automatique par sortie,Taille_particules_mm,0.57,0.0,26.920015759539744,54.96266476717946,18.117319473280787,2.087503338322774,0.14900039700756326,0.2563233059500761,0.05960287882238822,0.02366005376648628,2.576089973869288,73.07998424046025
Sélection automatique par sortie,Taille_particules_mm,0.6910999999999998,0.03333333333333333,26.834005956798904,55.00630661503963,18.159687428161476,2.06077884666563,0.145274331729986,0.25716816840522094,0.059303163127714706,0.022564984330804946,2.5450894942593565,73.1659940432011
Sélection automatique par sortie,Taille_particules_mm,0.8121999999999998,0.06666666666666667,26.793635210863066,55.02374137689749,18.182623412239458,2.041349959850861,0.14264130443734635,0.2575474490742077,0.05903671291983972,0.021830848225571128,2.522406274507826,73.20636478913696
Sélection automatique par sortie,Taille_particules_mm,0.9332999999999998,0.1,26.781145405201435,55.025165259713695,18.19368933508486,2.0263767622680144,0.14067583489828486,0.25736362269574287,0.058790579145560753,0.021317147134111106,2.504523946141714,73.21885459479856
Sélection automatique par sortie,Taille_particules_mm,1.0543999999999998,0.13333333333333333,26.786938086269142,55.01608942262881,18.196972491102063,2.0143240188090124,0.13914791198621296,0.25654036903716143,0.05855776165282409,0.021038754104641268,2.489608815589852,73.21306191373087
Sélection automatique par sortie,Taille_particules_mm,1.1754999999999995,0.16666666666666666,26.797322894405912,54.983240864642546,18.219436240951534,2.004289133996873,0.1379223075517599,0.2563201550342119,0.058334144911996115,0.02109148345344333,2.477957224948284,73.20267710559408
Sélection automatique par sortie,Taille_particules_mm,1.2965999999999995,0.2,26.808680849901133,54.92854534406288,18.26277380603598,1.9957067152306358,0.1369143136642463,0.25600724936955704,0.05811715092433517,0.021135167779948227,2.467880596968722,73.19131915009886
Sélection automatique par sortie,Taille_particules_mm,1.4176999999999995,0.23333333333333334,26.82853180964545,54.87358056228016,18.297887628074392,1.988204553358522,0.1360681654145213,0.255625405221371,0.05790508254218973,0.021172124962833088,2.458975331499437,73.17146819035455
Sélection automatique par sortie,Taille_particules_mm,1.5387999999999993,0.26666666666666666,26.854863849177033,54.818410576451946,18.326725574371018,1.9815276072253234,0.13534565217078837,0.2548722159779214,0.0576967768642836,0.02120394323401704,2.4506461954723338,73.14513615082296
Sélection automatique par sortie,Taille_particules_mm,1.6598999999999995,0.3,26.886253932366884,54.76308069425751,18.350665373375605,1.9754952630121663,0.13471971411156608,0.2542120847192752,0.05749141035278311,0.021231747339943215,2.4431502195357333,73.11374606763312
Sélection automatique par sortie,Taille_particules_mm,1.7809999999999993,0.3333333333333333,26.921667143745825,54.7076238660929,18.370708990161265,1.9699760306137444,0.13417065120062047,0.24698711996665298,0.057288383457348456,0.021256356116231005,2.429678541354597,73.07833285625416
Sélection automatique par sortie,Taille_particules_mm,1.902099999999999,0.36666666666666664,26.960332814266945,54.65206462907399,18.387602556659054,1.9648719059701796,0.13368378032908826,0.24792321355085986,0.05708724931266408,0.021278379868993457,2.424844529031785,73.03966718573304
Sélection automatique par sortie,Taille_particules_mm,2.023199999999999,0.4,27.001665243804375,54.59642163113429,18.401913125061334,1.9601083494179001,0.13324793385762634,0.24874746923340432,0.056887668043113356,0.02129828278320821,2.4202897033352526,72.99833475619562
Sélection automatique par sortie,Taille_particules_mm,2.144299999999999,0.43333333333333335,27.04521134923178,54.54070929784558,18.41407935292265,1.9556276598947575,0.13285446693031644,0.24947883525365297,0.0566893765513983,0.021316424183897124,2.4159667628140222,72.95478865076822
Sélection automatique par sortie,Taille_particules_mm,2.2653999999999987,0.4666666666666667,27.095052922410094,54.49386427839347,18.411082799196432,1.9513844742897404,0.1324965831807816,0.25013220823662224,0.056492167997098816,0.021291723009762644,2.4117971567140057,72.9049470775899
Sélection automatique par sortie,Taille_particules_mm,2.386499999999999,0.5,27.149793761103513,54.45359031487585,18.39661592402063,1.9473426370723839,0.132168865735573,0.25071946116385135,0.056295877523243144,0.02126323353808538,2.4077900750331365,72.85020623889648
Sélection automatique par sortie,Taille_particules_mm,2.5075999999999987,0.5333333333333333,27.205673734994182,54.41277448526789,18.381551779737922,1.9434729769756447,0.1318669441136084,0.2510931914373431,0.056100372118734934,0.02123351410015615,2.403766998745487,72.79432626500581
Sélection automatique par sortie,Taille_particules_mm,2.6286999999999985,0.5666666666666667,27.26253875741593,54.371489357473486,18.3659718851106,1.9397516982267378,0.13158725319806783,0.24934675348833907,0.055905543282910766,0.02120273468370247,2.3977939828797576,72.73746124258409
Sélection automatique par sortie,Taille_particules_mm,2.7497999999999987,0.6,27.320261897049743,54.329794709919945,18.34994339303031,1.9361591968749512,0.13132685589692872,0.24972830581489933,0.055711301628395944,0.021171035331708533,2.394096695546884,72.67973810295025
Sélection automatique par sortie,Taille_particules_mm,2.8708999999999985,0.6333333333333333,27.37873764872692,54.28774022986337,18.333522121409693,1.9326791766966709,0.131083310686588,0.24931733024415795,0.055517572849930905,0.021138532458045176,2.389735922935393,72.62126235127306
Sélection automatique par sortie,Taille_particules_mm,2.9919999999999987,0.6666666666666666,27.437877595991846,54.245367556210596,18.316754847797537,1.9292979798007424,0.130854571322197,0.24935598097018946,0.05532429467215841,0.0211053236293643,2.3859381503946513,72.56212240400814
Sélection automatique par sortie,Taille_particules_mm,3.1130999999999984,0.7,27.497607086332362,54.20271184540074,18.2996810682669,1.9260040734710693,0.13063890995568359,0.2487244399709148,0.055131414509799595,0.02107149123089538,2.381570329138363,72.50239291366765
Sélection automatique par sortie,Taille_particules_mm,3.234199999999998,0.7333333333333333,27.55786265357517,54.15980298539103,18.282334361033808,1.9227876522958898,0.1304348575261891,0.24811926052855895,0.054938887653498275,0.02104438582722387,2.37732504383136,72.44213734642484
Sélection automatique par sortie,Taille_particules_mm,3.3552999999999984,0.7666666666666666,27.61858999862576,54.11666654667673,18.264743454697516,1.919640326457117,0.1302411570591304,0.24753758830710762,0.0547466758485259,0.02104226796469828,2.373208015636579,72.38141000137425
Sélection automatique par sortie,Taille_particules_mm,3.476399999999998,0.8,27.6797423923668,54.073324534485145,18.24693307314804,1.9165548751701122,0.13005672672619284,0.24697696669243285,0.054554746170550464,0.021037722741913078,2.369181037501202,72.32025760763318
Sélection automatique par sortie,Taille_particules_mm,3.597499999999998,0.8333333333333334,27.728798589977252,54.00548796502845,18.26571344499429,1.913525049922115,0.12988063036622946,0.24643526985119424,0.05436307012847037,0.02103099529020456,2.365235015558214,72.27120141002274
Sélection automatique par sortie,Taille_particules_mm,3.718599999999998,0.8666666666666667,27.777334133070795,53.935939359363786,18.286726507565405,1.9105454161571171,0.12971205376626185,0.2459106488697713,0.054171622942551095,0.02105946584992553,2.3613992075856265,72.22266586692919
Sélection automatique par sortie,Taille_particules_mm,3.839699999999998,0.9,27.826166470106347,53.866350570543204,18.307482959350434,1.9076112249192696,0.12955028543091107,0.24540148808551557,0.053980382959162625,0.021048986642623307,2.357592368037482,72.17383352989364
Sélection automatique par sortie,Taille_particules_mm,3.9607999999999977,0.9333333333333333,27.87526565348841,53.796728853030366,18.32800549348123,1.9047183080430214,0.129394700879634,0.2449063694289384,0.053789331172881934,0.02105869612921725,2.3538674056536935,72.12473434651159
Sélection automatique par sortie,Taille_particules_mm,4.081899999999998,0.9666666666666667,27.92460529489075,53.72708059597053,18.348314109138723,1.9018629919999746,0.12924474973913538,0.24442404311317933,0.053598450833663894,0.021045122620496168,2.350175358306449,72.07539470510925
Sélection automatique par sortie,Taille_particules_mm,4.202999999999998,1.0,27.974162052143814,53.657411447941115,18.368426499915067,1.8990420266395929,0.12909994506719868,0.24395340339057736,0.053407727121923,0.021030201522506,2.346533303741798,72.02583794785619
