scenario_id,Concentration_liquide_chimique_kg,Temperature_C,Temps_reaction_min,Heating_rate_C_min,Taille_particules_mm,Solid_Yield_pct,Liquid_Yield_pct,Gas_Yield_pct,HBr_pct,Br2_pct,HCl_pct,Cl2_pct,HF_pct,Toxicity_Index_pct,Valuable_Yield_pct,model,pareto_nondominated
220,21.898720392345542,521.6405269686971,14.07,15.530018965287464,2.0,22.678226872649873,58.00326060338933,19.318512523960788,2.3875219171031024,0.1633454965674833,0.3239302704904644,0.07835708783930122,0.028057716092057344,2.9812124880924085,77.32177312735011,Sélection automatique par sortie,True
1441,28.17430146900418,520.3497778331604,15.07764237161589,27.767905427044393,1.11,20.75693500913594,58.6115432309091,20.631521759954953,2.4349422946504826,0.16663750886794532,0.3154280605805827,0.07642472683851491,0.025064550769854706,3.01849714170738,79.24306499086406,Sélection automatique par sortie,True
2316,22.054497212127227,503.4919132644471,27.08274888086706,18.73,0.9916560677213535,22.64001368440016,58.22205820442881,19.137928111171036,2.4566102911778924,0.1629880415855682,0.32212043944711133,0.0717463860165855,0.01767576294486098,3.0311409211720184,77.35998631559985,Sélection automatique par sortie,True
1236,20.978048694524347,507.30858086395835,27.573331733628454,17.849679517012742,1.7477360734673255,22.777611645832398,57.8857008091669,19.336687545000718,2.476801855610579,0.15931839405564682,0.3308133510456341,0.07248648957866058,0.018092570384304393,3.0575126606748246,77.22238835416762,Sélection automatique par sortie,True
830,25.5640738247332,535.5448735933791,17.06213823965686,23.49,2.25,20.87645718960947,58.38176069925425,20.741782111136274,2.5992225475248887,0.17391036091496861,0.3303813448824384,0.08439488367700056,0.026909672580311902,3.2148188095796084,79.12354281039052,Sélection automatique par sortie,True
902,23.027447550492393,531.9753941692088,16.901723581422633,18.697877902525203,0.65,21.344676066846002,59.07929700744264,19.57602692571136,2.6373254668663755,0.18708579938055583,0.35906610575322273,0.08499146416839588,0.027391621617910217,3.29586045778646,78.655323933154,Sélection automatique par sortie,True
143,25.75486249669988,541.0857022342116,15.154022332600654,21.850440775644547,1.69,20.654990931858084,58.67869068698863,20.66631838115329,2.662902584309573,0.18083354688382264,0.36251759157389735,0.0881916378755327,0.02832960659598026,3.322774967238806,79.34500906814192,Sélection automatique par sortie,True
6,27.293356088825476,541.1208741465568,17.10525608079438,24.39,2.090749722613971,20.484253490189165,58.60624363898641,20.909502870824404,2.6980461033327536,0.18079919134341194,0.3475166177468103,0.08819102980147281,0.027379999161456198,3.3419329413859047,79.51574650981081,Sélection automatique par sortie,True
2387,22.769304434557693,541.5569690451273,25.264842594504064,20.14597645779936,2.93,21.248162790334252,58.35781733774345,20.39401987192231,2.839453061959161,0.18401829596716557,0.3745008395470152,0.08953668979135593,0.025173603400984877,3.5126824906656826,78.75183720966575,Sélection automatique par sortie,True
1982,21.00868396935502,544.1895323311808,26.110259721770305,11.151376397560863,1.51,22.46380832821209,59.03899228940798,18.497199382379925,2.9931209256764895,0.19113455031735743,0.3896504917677147,0.09459612568712106,0.02433661417410936,3.692838707622792,77.5361916717879,Sélection automatique par sortie,True
1063,30.364848662728207,548.6624060820817,26.198395229343216,25.965944627339972,2.92,20.211471468486288,58.60952910777971,21.178999423734005,3.0299020835438024,0.20048900198145417,0.3685341498596706,0.0971340873905206,0.027357483819036958,3.723416806594485,79.78852853151372,Sélection automatique par sortie,True
